contour_id,level,lon,lat
0,-210.0,-16.74959437264174,65.03047188524631
0,-210.0,-16.749765913991272,65.03051551172713
0,-210.0,-16.7499374553408,65.03056261345236
0,-210.0,-16.750041445934297,65.03059391933921
0,-210.0,-16.75010899669033,65.03061852750075
0,-210.0,-16.750280538039856,65.03068530094518
0,-210.0,-16.750452079389383,65.03068530094518
0,-210.0,-16.750623620738914,65.03075107069759
0,-210.0,-16.750665647488944,65.03076586223408
0,-210.0,-16.75079516208844,65.03081357863817
0,-210.0,-16.75096670343797,65.03087053492487
0,-210.0,-16.751138244787498,65.0309329244097
0,-210.0,-16.751149321517893,65.03093780512893
0,-210.0,-16.75130978613703,65.0310043402013
0,-210.0,-16.751481327486555,65.0310043402013
0,-210.0,-16.751652868836086,65.03108143497367
0,-210.0,-16.751683331008984,65.03110974802378
0,-210.0,-16.751824410185613,65.03125259029115
0,-210.0,-16.751876719099013,65.03128169091865
0,-210.0,-16.751995951535143,65.0313404903343
0,-210.0,-16.752146692436064,65.0314536338135
0,-210.0,-16.75216749288467,65.03146744023282
0,-210.0,-16.752339034234197,65.03159054470257
0,-210.0,-16.752510575583727,65.03159054470257
0,-210.0,-16.752557200007775,65.03162557670835
0,-210.0,-16.752682116933254,65.03170692537053
0,-210.0,-16.75280231577958,65.03179751960322
0,-210.0,-16.752853658282785,65.03185668401964
0,-210.0,-16.752947469190875,65.03196946249807
0,-210.0,-16.75302519963231,65.03209873414909
0,-210.0,-16.753050799015558,65.03214140539292
0,-210.0,-16.753102326820283,65.03231334828777
0,-210.0,-16.753161317198767,65.03248529118264
0,-210.0,-16.753196740981842,65.0325874930644
0,-210.0,-16.75322222122713,65.03265723407749
0,-210.0,-16.75336828233137,65.03282338683536
0,-210.0,-16.753373674825514,65.03282917697236
0,-210.0,-16.753463672236503,65.03300111986721
0,-210.0,-16.75351631483948,65.03317306276206
0,-210.0,-16.7535398236809,65.03321576360247
0,-210.0,-16.753602662666196,65.03334500565693
0,-210.0,-16.753608679369634,65.03351694855178
0,-210.0,-16.7535398236809,65.03363971599657
0,-210.0,-16.753512077831253,65.03368889144663
0,-210.0,-16.753417281549613,65.0338608343415
0,-210.0,-16.753405550894037,65.03403277723635
0,-210.0,-16.753417488860812,65.0342047201312
0,-210.0,-16.75336828233137,65.03424936130595
0,-210.0,-16.753196740981842,65.03429948940902
0,-210.0,-16.753155966242268,65.03437666302607
